Name,influences,influenced,Philosopher Name,Birth
https://en.wikipedia.org/wiki/Friedrich_Nietzsche,"['https://en.wikipedia.org/wiki/Arthur_Schopenhauer', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Ritschl', 'https://en.wikipedia.org/wiki/Fyodor_Dostoyevsky', 'https://en.wikipedia.org/wiki/Johann_Gottfried_Herder', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/Johann_Joachim_Winckelmann', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org#cite_note-IEP-5', 'https://en.wikipedia.org/wiki/Heraclitus', 'https://en.wikipedia.org/wiki/Ludwig_Feuerbach', 'https://en.wikipedia.org/wiki/Max_Stirner', 'https://en.wikipedia.org/wiki/Parmenides', 'https://en.wikipedia.org/wiki/Philipp_Mainl%C3%A4nder', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Julius_Bahnsen', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson', 'https://en.wikipedia.org/wiki/Richard_Wagner', 'https://en.wikipedia.org/wiki/Voltaire', 'https://en.wikipedia.org/wiki/French_Moralists']","['https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/Georges_Bataille', 'https://en.wikipedia.org/wiki/Hermann_Broch', 'https://en.wikipedia.org/wiki/Albert_Camus', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Julius_Evola', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Andr%C3%A9_Gide', 'https://en.wikipedia.org/wiki/Adolf_Hitler', 'https://en.wikipedia.org/wiki/Karl_Jaspers', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Muhammad_Iqbal', 'https://en.wikipedia.org/wiki/Carl_Jung', 'https://en.wikipedia.org/wiki/Franz_Kafka', 'https://en.wikipedia.org/wiki/Walter_Kaufmann_(philosopher)', 'https://en.wikipedia.org/wiki/Nick_Land', 'https://en.wikipedia.org/wiki/Karl_L%C3%B6with', 'https://en.wikipedia.org/wiki/Thomas_Mann', 'https://en.wikipedia.org/wiki/H.L._Mencken', 'https://en.wikipedia.org/wiki/Jim_Morrison', 'https://en.wikipedia.org/wiki/Robert_Musil', 'https://en.wikipedia.org/wiki/Jordan_Peterson', 'https://en.wikipedia.org/wiki/Ayn_Rand', 'https://en.wikipedia.org/wiki/Carl_Rogers', 'https://en.wikipedia.org/wiki/Richard_Rorty', 'https://en.wikipedia.org/wiki/Rainer_Maria_Rilke', 'https://en.wikipedia.org/wiki/Jean-Paul_Sartre', 'https://en.wikipedia.org/wiki/Lev_Shestov', 'https://en.wikipedia.org/wiki/Oswald_Spengler', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Max_Weber', 'https://en.wikipedia.org/wiki/Bernard_Williams', 'https://en.wikipedia.org/wiki/Postchristianity', 'https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Mikhail_Bakhtin', 'https://en.wikipedia.org/wiki/Roland_Barthes', 'https://en.wikipedia.org/wiki/Georges_Bataille', 'https://en.wikipedia.org/wiki/Jean_Baudrillard', 'https://en.wikipedia.org/wiki/Nikolai_Berdyaev', 'https://en.wikipedia.org/wiki/Isaiah_Berlin', 'https://en.wikipedia.org/wiki/Maurice_Blanchot', 'https://en.wikipedia.org/wiki/Martin_Buber', 'https://en.wikipedia.org/wiki/Judith_Butler', 'https://en.wikipedia.org/wiki/Stanley_Cavell', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Arthur_Danto', 'https://en.wikipedia.org/wiki/Simone_de_Beauvoir', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Sem%C3%ABn_Liudvigovich_Frank', 'https://en.wikipedia.org/wiki/Giovanni_Gentile', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Muhammad_Iqbal', 'https://en.wikipedia.org/wiki/Karl_Jaspers', 'https://en.wikipedia.org/wiki/Walter_Kaufmann_(philosopher)', 'https://en.wikipedia.org/wiki/Peter_Kropotkin', 'https://en.wikipedia.org/wiki/Henri_Lefebvre', 'https://en.wikipedia.org/wiki/Alasdair_MacIntyre', 'https://en.wikipedia.org/wiki/Herbert_Marcuse', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Carlos_Mari%C3%A1tegui', 'https://en.wikipedia.org/wiki/Jean-Luc_Nancy', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset', 'https://en.wikipedia.org/wiki/Jan_Pato%C4%8Dka', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Richard_Rorty', 'https://en.wikipedia.org/wiki/Max_Scheler', 'https://en.wikipedia.org/wiki/Lev_Shestov', 'https://en.wikipedia.org/wiki/Peter_Sloterdijk', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Georges_Sorel', 'https://en.wikipedia.org/wiki/Oswald_Spengler', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Hans_Vaihinger', 'https://en.wikipedia.org/wiki/Gianni_Vattimo', 'https://en.wikipedia.org/wiki/Simone_Weil', 'https://en.wikipedia.org/wiki/Peter_Wessel_Zapffe', 'https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek']",Friedrich Nietzsche,1844
https://en.wikipedia.org/wiki/Robert_Nozick,"['https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Henry_Hazlitt', 'https://en.wikipedia.org/wiki/H.L._Mencken', 'https://en.wikipedia.org/wiki/Ayn_Rand', 'https://en.wikipedia.org/wiki/Ludwig_Von_Mises', 'https://en.wikipedia.org/wiki/Milton_Friedman', 'https://en.wikipedia.org/wiki/Friedrich_von_Hayek', 'https://en.wikipedia.org/wiki/Murray_Rothbard', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Sidney_Morgenbesser', 'https://en.wikipedia.org/wiki/Carl_Gustav_Hempel', 'https://en.wikipedia.org/wiki/Edmund_Gettier']","['https://en.wikipedia.org/wiki/Roderick_Long', 'https://en.wikipedia.org/wiki/Jan_Narveson', 'https://en.wikipedia.org/wiki/David_Schmidtz', 'https://en.wikipedia.org/wiki/Tamar_Gendler', 'https://en.wikipedia.org/wiki/Ron_Paul', 'https://en.wikipedia.org/wiki/Rand_Paul', 'https://en.wikipedia.org/wiki/Lew_Rockwell', 'https://en.wikipedia.org/wiki/Hans-Hermann_Hoppe', 'https://en.wikipedia.org/wiki/Stefan_Molyneux', 'https://en.wikipedia.org/wiki/Walter_Block', 'https://en.wikipedia.org/wiki/Thomas_Sowell', 'https://en.wikipedia.org/wiki/Thomas_Ernest_Woods_Jr.']",Robert Nozick,1938
https://en.wikipedia.org/wiki/Martha_Nussbaum,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Catharine_MacKinnon', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/G._E._L._Owen', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Bernard_Williams', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/Amartya_Sen']","['https://en.wikipedia.org/wiki/Amartya_Sen', 'https://en.wikipedia.org/wiki/Elizabeth_S._Anderson', 'https://en.wikipedia.org#cite_note-2', 'https://en.wikipedia.org/wiki/Linda_Mart%C3%ADn_Alcoff', 'https://en.wikipedia.org/wiki/Louise_Antony', 'https://en.wikipedia.org/wiki/David_G._Hebert']",Martha Nussbaum,1947
https://en.wikipedia.org/wiki/Michael_Oakeshott,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/Hegel', 'https://en.wikipedia.org/wiki/Ferdinand_T%C3%B6nnies', 'https://en.wikipedia.org/wiki/Georg_Simmel', 'https://en.wikipedia.org/wiki/F.H._Bradley', 'https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org/wiki/R._G._Collingwood', 'https://en.wikipedia.org/wiki/Walter_Pater']","['https://en.wikipedia.org/wiki/J._G._A._Pocock', 'https://en.wikipedia.org/wiki/Maurice_Cowling', 'https://en.wikipedia.org/wiki/Gertrude_Himmelfarb', 'https://en.wikipedia.org/wiki/Margaret_Thatcher', 'https://en.wikipedia.org/wiki/Andrew_Sullivan', 'https://en.wikipedia.org/wiki/John_N._Gray', 'https://en.wikipedia.org/wiki/Hayden_White', 'https://en.wikipedia.org/wiki/Richard_E._Flathman']",Michael Oakeshott,1901
https://en.wikipedia.org/wiki/William_of_Ockham,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Anselm_of_Canterbury', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/Peter_Abelard', 'https://en.wikipedia.org/wiki/Petrus_Aureolus', 'https://en.wikipedia.org/wiki/Durandus_of_Saint-Pour%C3%A7ain', 'https://en.wikipedia.org/wiki/Henry_Harclay']","['https://en.wikipedia.org/wiki/Albert_of_Saxony_(philosopher)', 'https://en.wikipedia.org/wiki/Jean_Buridan', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Adam_de_Wodeham', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Gregory_of_Rimini', 'https://en.wikipedia.org/wiki/John_Wycliffe', 'https://en.wikipedia.org/wiki/Gabriel_Biel', 'https://en.wikipedia.org/wiki/Martin_Luther', 'https://en.wikipedia.org/wiki/Henry_VIII', 'https://en.wikipedia.org/wiki/John_Calvin', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Jean_Buridan', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Gregory_of_Rimini', 'https://en.wikipedia.org/wiki/Johann_Georg_Hamann', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Nicole_Oresme', 'https://en.wikipedia.org/wiki/John_Wyclif']",William of Ockham,1285
"https://en.wikipedia.org/wiki/Onora_O%27Neill,_Baroness_O%27Neill_of_Bengarve","['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Christine_Korsgaard']","['https://en.wikipedia.org/wiki/Katrin_Flikschuh', 'https://en.wikipedia.org/wiki/Christine_Korsgaard']",Onora O'Neill,1941
https://en.wikipedia.org/wiki/Nicole_Oresme,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/William_of_Ockham', 'https://en.wikipedia.org/wiki/Jean_Buridan', 'https://en.wikipedia.org#cite_note-Clagett_522-2']","['https://en.wikipedia.org/wiki/Galileo_Galilei', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Henry_of_Langenstein', 'https://en.wikipedia.org#cite_note-4']",Nicole Oresme,1325
https://en.wikipedia.org/wiki/Origen_of_Alexandria,"['https://en.wikipedia.org/wiki/Clement_of_Alexandria', 'https://en.wikipedia.org/wiki/Plato']","['https://en.wikipedia.org/wiki/Athanasius_of_Alexandria', 'https://en.wikipedia.org/wiki/Tyrannius_Rufinus', 'https://en.wikipedia.org/wiki/John_II,_Bishop_of_Jerusalem', 'https://en.wikipedia.org/wiki/Pope_Dionysius_of_Alexandria', 'https://en.wikipedia.org/wiki/Basil_of_Caesarea', 'https://en.wikipedia.org/wiki/Gregory_of_Nyssa', 'https://en.wikipedia.org/wiki/Gregory_of_Nazianzus', 'https://en.wikipedia.org/wiki/Arius_of_Alexandria', 'https://en.wikipedia.org/wiki/Pope_Theophilus_of_Alexandria', 'https://en.wikipedia.org/wiki/Maximus_the_Confessor', 'https://en.wikipedia.org/wiki/John_Scotus_Eriugena', 'https://en.wikipedia.org/wiki/Erasmus', 'https://en.wikipedia.org/wiki/Henry_More', 'https://en.wikipedia.org/wiki/Karl_Rahner', 'https://en.wikipedia.org/wiki/Pope_Benedict_XVI', 'https://en.wikipedia.org/wiki/Hans_Urs_von_Balthasar']",Origen,184
https://en.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset,"['https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Alexis_de_Tocqueville', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Wilhelm_von_Humboldt', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Hermann_Cohen', 'https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org#cite_note-2', 'https://en.wikipedia.org/wiki/Paul_Natorp', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Max_Scheler', 'https://en.wikipedia.org/wiki/C._S._Peirce', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Miguel_de_Unamuno', 'https://en.wikipedia.org#cite_note-SEP-1']","['https://en.wikipedia.org/wiki/Juli%C3%A1n_Mar%C3%ADas', 'https://en.wikipedia.org/wiki/Mar%C3%ADa_Zambrano', 'https://en.wikipedia.org/wiki/Antonio_Machado', 'https://en.wikipedia.org/wiki/Mario_Vargas_Llosa', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Primo_de_Rivera', 'https://en.wikipedia.org/wiki/Alain_de_Benoist', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Gaos', 'https://en.wikipedia.org/wiki/Xavier_Zubiri', 'https://en.wikipedia.org/wiki/Generation_of_%2727', 'https://en.wikipedia.org/wiki/Graham_Harman', 'https://en.wikipedia.org/wiki/Olavo_de_Carvalho', 'https://en.wikipedia.org/wiki/Albert_Jay_Nock', 'https://en.wikipedia.org/wiki/Davud_Monshizadeh', 'https://en.wikipedia.org/wiki/Xavier_Zubiri']",José Ortega y Gasset,1883
https://en.wikipedia.org/wiki/Thomas_Paine,"['https://en.wikipedia.org/wiki/Jacobin', 'https://en.wikipedia.org/wiki/Voltaire', 'https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Religious_Society_of_Friends', 'https://en.wikipedia.org/wiki/Montesquieu', 'https://en.wikipedia.org/wiki/Benjamin_Franklin']","['https://en.wikipedia.org/wiki/Thomas_Jefferson', 'https://en.wikipedia.org/wiki/William_Godwin', 'https://en.wikipedia.org/wiki/Mary_Wollstonecraft', 'https://en.wikipedia.org/wiki/Pierre_Victurnien_Vergniaud', 'https://en.wikipedia.org/wiki/Abraham_Lincoln', 'https://en.wikipedia.org/wiki/Thomas_Edison', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Jyotirao_Phule', 'https://en.wikipedia.org/wiki/Moncure_D._Conway', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Christopher_Hitchens', 'https://en.wikipedia.org/wiki/Robert_G._Ingersoll']",Thomas Paine,1737
https://en.wikipedia.org/wiki/Panaetius,"['https://en.wikipedia.org/wiki/Diogenes_of_Babylon', 'https://en.wikipedia.org/wiki/Antipater_of_Tarsus']","['https://en.wikipedia.org/wiki/Hecato_of_Rhodes', 'https://en.wikipedia.org/wiki/Posidonius', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Posidonius']",Panaetius,-185
https://en.wikipedia.org/wiki/David_Papineau,['https://en.wikipedia.org/wiki/Ian_Hacking'],['https://en.wikipedia.org/wiki/Stathis_Psillos'],David Papineau,1947
https://en.wikipedia.org/wiki/Paracelsus,['https://en.wikipedia.org/wiki/Johannes_Trithemius'],"['https://en.wikipedia.org/wiki/Thomas_Muffet', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Franciscus_Sylvius', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/Sir_Thomas_Browne', 'https://en.wikipedia.org#cite_note-5', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Jan_Baptist_van_Helmont', 'https://en.wikipedia.org/wiki/Adam_Haslmayr', 'https://en.wikipedia.org/wiki/Gabriel_Fran%C3%A7ois_Venel', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Jane_Bennett_(political_theorist)', 'https://en.wikipedia.org#cite_note-CISSC-8', 'https://en.wikipedia.org/wiki/Giorgio_Agamben', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Jakob_B%C3%B6hme']",Paracelsus,1493
https://en.wikipedia.org/wiki/Derek_Parfit,"['https://en.wikipedia.org/wiki/Henry_Sidgwick', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Christine_Korsgaard', 'https://en.wikipedia.org/wiki/Thomas_Nagel', 'https://en.wikipedia.org/wiki/T._M._Scanlon', 'https://en.wikipedia.org/wiki/Shelly_Kagan', 'https://en.wikipedia.org/wiki/P._F._Strawson', 'https://en.wikipedia.org/wiki/A._J._Ayer', 'https://en.wikipedia.org/wiki/David_Pears', 'https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/Ronald_Dworkin', 'https://en.wikipedia.org/wiki/Amartya_Sen', 'https://en.wikipedia.org/wiki/Jonathan_Glover', 'https://en.wikipedia.org/wiki/James_Griffin_(philosopher)', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org#cite_note-2']","['https://en.wikipedia.org/wiki/Larry_Temkin', 'https://en.wikipedia.org/wiki/Jeff_McMahan_(philosopher)', 'https://en.wikipedia.org/wiki/John_Cottingham', 'https://en.wikipedia.org/wiki/Brad_Hooker', 'https://en.wikipedia.org/wiki/Ruth_Chang', 'https://en.wikipedia.org/wiki/Peter_Singer', 'https://en.wikipedia.org/wiki/Thomas_Hurka', 'https://en.wikipedia.org/wiki/Samuel_Scheffler', 'https://en.wikipedia.org/wiki/Peter_Singer']",Derek Parfit,1942
https://en.wikipedia.org/wiki/Parmenides,"['https://en.wikipedia.org/wiki/Pythagoras', 'https://en.wikipedia.org/wiki/Xenophanes', 'https://en.wikipedia.org/wiki/Heraclitus']","['https://en.wikipedia.org/wiki/Zeno_of_Elea', 'https://en.wikipedia.org/wiki/Melissus_of_Samos', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/G._W._Leibniz', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Emanuele_Severino', 'https://en.wikipedia.org/wiki/Alexius_Meinong', 'https://en.wikipedia.org/wiki/Anaxagoras', 'https://en.wikipedia.org/wiki/Empedocles', 'https://en.wikipedia.org/wiki/Gorgias', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Protagoras', 'https://en.wikipedia.org/wiki/Zeno_of_Elea']",Parmenides,-515
https://en.wikipedia.org/wiki/Blaise_Pascal,"['https://en.wikipedia.org/wiki/St._Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Gilles_de_Roberval', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/Cornelius_Jansen', 'https://en.wikipedia.org/wiki/Epictetus', 'https://en.wikipedia.org/wiki/Gerolamo_Cardano', 'https://en.wikipedia.org#cite_note-MCS-2']","['https://en.wikipedia.org/wiki/William_Lane_Craig', 'https://en.wikipedia.org/wiki/Antoine_Arnauld', 'https://en.wikipedia.org/wiki/Pierre_Duhem', 'https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz', 'https://en.wikipedia.org/wiki/L%C3%A9on_Brunschvicg', 'https://en.wikipedia.org/wiki/Alexis_de_Tocqueville', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Louis_Gabriel_Ambroise_de_Bonald', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Leon_Brunschvicg', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Pierre_Duhem', 'https://en.wikipedia.org/wiki/Damaris_Cudworth_Masham', 'https://en.wikipedia.org/wiki/Felix_Ravaisson-Mollien', 'https://en.wikipedia.org/wiki/Max_Scheler', 'https://en.wikipedia.org/wiki/Lev_Shestov', 'https://en.wikipedia.org/wiki/Alexis_de_Tocqueville', 'https://en.wikipedia.org/wiki/Miguel_de_Unamuno']",Blaise Pascal,1623
https://en.wikipedia.org/wiki/Jan_Pato%C4%8Dka,"['https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Eugen_Fink', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche']","['https://en.wikipedia.org/wiki/Vaclav_Havel', 'https://en.wikipedia.org/wiki/Erazim_Koh%C3%A1k']",Jan Patočka,1907
https://en.wikipedia.org/wiki/Francesco_Patrizi_da_Cherso,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Aristotle']","['https://en.wikipedia.org/wiki/Giordano_Bruno', 'https://en.wikipedia.org/wiki/Rene_Descartes', 'https://en.wikipedia.org/wiki/Tommaso_Campanella', 'https://en.wikipedia.org/wiki/Pierre_Gassendi', 'https://en.wikipedia.org/wiki/Isaac_Newton', 'https://en.wikipedia.org/wiki/Henry_More']",Franciscus Patricius,1529
https://en.wikipedia.org/wiki/Paul_of_Venice,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Averroes', 'https://en.wikipedia.org/wiki/Albertus_Magnus', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/Giles_of_Rome', 'https://en.wikipedia.org/wiki/Walter_Burley', 'https://en.wikipedia.org/wiki/John_Wycliffe', 'https://en.wikipedia.org#cite_note-1']",['https://en.wikipedia.org/wiki/Paolo_da_Pergola'],Paul of Venice,1369
https://en.wikipedia.org/wiki/Charles_Sanders_Peirce,"['https://en.wikipedia.org/wiki/John_Dewey', 'https://en.wikipedia.org/wiki/Allan_Marquand', 'https://en.wikipedia.org/wiki/Christine_Ladd-Franklin', 'https://en.wikipedia.org/wiki/Benjamin_Ives_Gilman', 'https://en.wikipedia.org/wiki/Joseph_Jastrow', 'https://en.wikipedia.org/wiki/Fabian_Franklin', 'https://en.wikipedia.org#cite_note-grads-7', 'https://en.wikipedia.org/wiki/Thorstein_Veblen', 'https://en.wikipedia.org#cite_note-grads-7']","['https://en.wikipedia.org/wiki/George_Boole', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/G._W._F._Hegel', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Benjamin_Peirce', 'https://en.wikipedia.org/wiki/Thomas_Reid', 'https://en.wikipedia.org/wiki/Herbert_Spencer', 'https://en.wikipedia.org/wiki/Georg_Cantor', 'https://en.wikipedia.org/wiki/Richard_Whately', 'https://en.wikipedia.org/wiki/Karl-Otto_Apel', 'https://en.wikipedia.org/wiki/Justus_Buchler', 'https://en.wikipedia.org/wiki/John_Dewey', 'https://en.wikipedia.org/wiki/Susan_Haack', 'https://en.wikipedia.org/wiki/J%C3%BCrgen_Habermas', 'https://en.wikipedia.org/wiki/Ian_Hacking', 'https://en.wikipedia.org/wiki/Charles_Hartshorne', 'https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/Arthur_Prior', 'https://en.wikipedia.org/wiki/Hilary_Putnam', 'https://en.wikipedia.org/wiki/Frank_P._Ramsey', 'https://en.wikipedia.org/wiki/Nicholas_Rescher', 'https://en.wikipedia.org/wiki/Josiah_Royce', 'https://en.wikipedia.org/wiki/Georg_Henrik_von_Wright', 'https://en.wikipedia.org/wiki/Victoria,_Lady_Welby']",Charles Sanders Peirce,1839
https://en.wikipedia.org/wiki/Johann_Heinrich_Pestalozzi,"['https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarnardPestalozzi185949-1']","['https://en.wikipedia.org/wiki/Albert_Einstein', 'https://en.wikipedia.org#cite_note-FOOTNOTEIsaacson200765-2', 'https://en.wikipedia.org/wiki/Maria_Montessori', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed']",Johann Heinrich Pestalozzi,1746
